id,dt,num_RV,num_samples,MCMC,unimodal
2082077553860290432,1.8842592592592593,3,256,0,0
2082079203127549568,0.10393518518518519,8,256,0,0
2082079340566507264,142.86739583333335,3,256,0,0
2082079409285982208,139.8144675925926,3,256,0,0
2082080302639174528,142.6911111111111,3,256,0,0
2082087999220609152,135.68576388888889,3,256,0,0
2128015385881451008,766.9782407407407,3,256,0,0
2128016695853799296,93.39949074074075,4,256,0,0
2128020922102070400,0.9923958333333334,7,256,0,0
2128020990821545600,382.0549537037037,3,256,0,0
2128021158320430720,1150.872337962963,3,256,0,0
2128067445187794816,0.9923958333333334,7,0,1,0
2128067823144933376,0.9923958333333334,5,256,0,0
2128067891864407296,382.0549537037037,3,256,0,0
2128069334973424000,20.949930555555557,3,256,0,0
2128093592947472512,0.9923958333333334,5,256,0,0
2128094623739688704,20.949930555555557,3,256,0,0
2128094864257815552,567.2116782407408,3,256,0,0
2128095104776005248,0.9923958333333334,7,256,0,0
2128095620172099072,83.06648148148147,3,256,0,0
2128095654531845504,380.0353935185185,3,256,0,0
2128095723251310464,0.9923958333333334,6,0,1,1
2128096616604445440,289.1638888888889,3,256,0,0
2128097333857245184,113.69934027777778,3,256,0,0
2128097441238130432,0.9923958333333334,6,256,0,0
2128097750468944512,0.9923958333333334,8,256,0,0
2128098261570356992,33.87524305555556,4,256,0,0
2128098295929917440,28.93783564814815,3,256,0,0
2128098849987500160,33.98689814814815,4,256,0,0
2128099502815725952,96.3749074074074,5,256,0,0
2128099640261435008,357.9697800925926,3,256,0,0
2128099880772897280,29.93925925925926,3,256,0,0
2128099983858866816,0.9923958333333334,8,0,1,1
2128100052578340352,771.0014467592592,3,256,0,0
2128100086938058880,113.69934027777778,5,46,0,0
2128101014651067392,33.87524305555556,4,256,0,0
2128101560106699648,20.949930555555557,3,256,0,0
2128101804925014272,207.09872685185186,4,256,0,0
2128101873644507008,24.967418981481483,4,256,0,0
2128101976725587072,0.9923958333333334,6,256,0,0
2128102114162692224,0.9923958333333334,7,12,0,0
2128102526479557248,24.97253472222222,4,256,0,0
2128102698278273536,26.009988425925926,3,256,0,0
2128102801357490048,0.9923958333333334,8,0,1,1
2128102870076957440,408.895,3,256,0,0
2128102938796432768,357.08181712962966,3,256,0,0
2128102938796435712,0.9923958333333334,6,256,0,0
2128103179314615296,208.10015046296297,3,256,0,0
2128103243733956224,1.00875,3,256,0,0
2128103797789896576,380.0353935185185,3,256,0,0
2128103935228838784,24.97253472222222,7,2,0,0
2128104141387274240,1.00875,6,256,0,0
2128104210106765312,740.0247337962963,3,256,0,0
2128104618123369600,26.009988425925926,5,256,0,0
2128105000380699136,1.00875,4,256,0,0
2128105137819634816,27.001469907407408,4,256,0,0
2128105580196046464,39.99619212962963,5,256,0,0
2128105584489662720,1.00875,5,256,0,0
2128105584496253824,24.967418981481483,5,256,0,0
2128105996813096832,24.967418981481483,3,256,0,0
2128106477849445376,1.00875,5,256,0,0
2128106576634345216,0.9923958333333334,5,256,0,0
2128106649641603072,825.8440972222222,3,256,0,0
2128106851506362624,0.9898842592592593,6,0,1,1
2128106993240318976,683.1520833333333,3,256,0,0
2128107027605284736,29.975289351851853,4,256,0,0
2128107474281894784,20.949930555555557,5,256,0,0
2128107779219553280,27.001469907407408,4,256,0,0
2128108058390893312,382.0549537037037,3,256,0,0
2128108195836395136,23.92996527777778,4,256,0,0
2128108436354871936,0.9923958333333334,7,256,0,0
2128108470714617472,26.009988425925926,4,256,0,0
2128108539434096256,0.9923958333333334,6,4,0,0
2128108573793839232,28.93783564814815,3,256,0,0
2128108573793840000,33.98689814814815,4,256,0,0
2128108642513343104,361.1050231481481,3,256,0,0
2128108706932566272,683.1520833333333,3,256,0,0
2128108745594158080,207.09872685185186,5,256,0,0
2128108951750966528,564.2263194444445,3,256,0,0
2128108951750969088,382.0549537037037,3,256,0,0
2128109089189944448,28.93783564814815,4,256,0,0
2128109123549687680,1627.377013888889,3,256,0,0
2128109329707612288,329.1600810185185,3,256,0,0
2128109570227736320,0.9923958333333334,6,256,0,0
2128110257413561984,0.9923958333333334,6,0,1,1
2128110635377654272,294.1306134259259,3,256,0,0
2128110772816892032,92.39806712962962,4,256,0,0
2128111391291955456,26.009988425925926,3,256,0,0
2128111627508735488,0.9923958333333334,6,256,0,0
2128111700529585024,1.00875,4,256,0,0
2128111837968551808,0.9923958333333334,6,256,0,0
2128111941047797632,23.92996527777778,3,256,0,0
2128112009767272704,91.40818287037037,3,256,0,0
2128112078486764160,238.0754398148148,3,256,0,0
2128112181565948800,238.0754398148148,3,256,0,0
2128112383423070592,684.1534027777777,3,256,0,0
2128112765681767296,361.1050231481481,3,256,0,0
2128112933178882304,212.1067013888889,3,256,0,0
2128112937480464000,28.93783564814815,3,256,0,0
2128113074919432320,0.9923958333333334,6,19,0,0
2128113177998678272,295.1731828703704,3,256,0,0
2128113212358408192,114.68922453703703,4,256,0,0
2128113418510927360,146.92855324074074,4,256,0,0
2128113418516832896,1.00875,4,256,0,0
2128113517294528512,0.9923958333333334,6,29,0,0
2128113727748208768,0.9923958333333334,6,256,0,0
2128113727754388736,33.87524305555556,3,256,0,0
2128114552388131200,359.08546296296294,3,256,0,0
2128114758546516480,39.99619212962963,3,256,0,0
2128114792906267648,26.009988425925926,3,256,0,0
2128115647598287488,261.6177777777778,3,256,0,0
2128115789338739328,33.87524305555556,4,256,0,0
2128115961131419136,0.9923958333333334,5,256,0,0
2128115961137430528,357.08181712962966,3,256,0,0
2128115995497184384,1.00875,6,16,0,0
2128116098576364928,28.93783564814815,4,256,0,0
2128116098576365568,83.06648148148147,3,256,0,0
2128116201655609984,115.69054398148148,4,256,0,0
2128116266073586688,132.39425925925926,4,256,0,0
2128116540951535744,683.1520833333333,3,256,0,0
2128116751405555968,0.9923958333333334,6,256,0,0
2128116923210078848,294.1306134259259,3,256,0,0
2128117026289322112,114.70065972222223,3,256,0,0
2128117090707340416,1.00875,5,256,0,0
2128117095008800384,289.1638888888889,4,256,0,0
2128118057081550464,30.976712962962964,4,256,0,0
2128118362018716672,26.009988425925926,4,256,0,0
2128118499457872640,1150.872337962963,3,256,0,0
