Gaia,Per,BP-RP,Gmag,e_BP-RP,e_Gmag,num_RV
2128155161299953024,12.1,1.3735979266273368,16.954381656498306,0.0013899000048068592,0.0008158713489249403,1
2128156673128579328,12.99,1.5603359906430718,17.460030578524673,0.005101498217891126,0.0009545790551278868,2
2128158120536756224,10.647,0.8234053039745,14.81463588147121,0.0007093333668734109,0.000305188135590076,4
2128158601573673728,10.93,0.9702023550880661,15.416417509846722,0.0008240390962406243,0.0015126699331004473,1
2128158910811242496,11.28,1.2308174696709457,16.579285100623217,0.003475795504923892,0.0006343466763065371,1
2128159804164528256,3.336,0.699127296388415,13.35416586770939,0.00012779018878147035,0.00022159626335463436,4
2128162415503633920,11.382,1.2407874186424728,15.721533912949852,0.001176896092945254,0.0004194503008080659,1
2128163029676990848,0.609,0.4895128352537643,12.15118386310392,0.00011676303714570641,0.0008619650808058841,3
2128175334765924608,10.0,1.0923574998428904,15.995412872148293,0.0026622522061387818,0.0005217673359061665,4
2128197909115389568,13.044,1.5385473935987832,17.452061098624622,0.006440081938152048,0.0008534307118774698,1
2128198836827103616,10.41,0.8904494458321057,15.137447508849544,0.0009624425703971028,0.0005963915113845025,7
2128514053065223808,11.161,1.0475783049644178,15.93191071509758,0.000889931412022725,0.000445950627384127,1
