id,MCMC,unimodal,P_median,P_lower,P_upper,P_std,e_median,e_lower,e_upper,e_std
2082076042031691392,0,0,2529.434291312794,2457.2716171311745,2819.9851838767063,2692.5760553713526,0.2452214728990207,0.1784373251223803,0.22041511810341463,0.19826588946854215
2082076243884437376,0,0,2475.682744428872,2408.5913158420944,2873.7367307606282,2716.718386348039,0.27077811051093775,0.20172303505140776,0.2251128916521658,0.20825230580021906
2082076724920834688,0,0,2670.6357571877616,2580.8820139282816,3922.9142190626053,2867.467780686795,0.24735988137271192,0.1898957708369347,0.23111204352442605,0.20956420738826068
2082077004104256512,0,0,4.230273926255363,3.8925283973727836,830.6749642303218,1569.1858957463924,0.172489800158202,0.12775817007697968,0.2338296573499282,0.1884424185503702
2082077038463999232,0,0,1073.2596688424733,1053.4169754858233,2217.292781663643,1600.1908524057499,0.16013967016403524,0.1176827404082166,0.26000758934108276,0.17983291339188598
2082077553860290432,0,0,87.23736760520872,76.4505791882462,1057.2384133698679,1651.2237273815476,0.20645643688598186,0.14992737641399223,0.20366581906636377,0.18748788413474082
2082079203127549568,0,0,2085.139537624379,1944.196152579883,5803.885628409014,3339.801737615935,0.19281746897010488,0.13996979793883652,0.24643179461018433,0.19363864041884865
2082079340566507264,0,0,1462.7573773877948,1411.0891199722698,2198.4724278488757,2466.929503433862,0.18740460577867002,0.14547981992160866,0.24540893530834657,0.1930664036874084
2082079409285982208,0,0,518.4088675584941,479.9760042651345,1736.5259898110776,1957.4857651397137,0.22393317705815646,0.16600239684138884,0.21135997203793516,0.19518061988761623
2082080302639174528,0,0,1790.3941871303678,1712.5877800746082,3963.3764764936595,2853.868724722377,0.18965447521913475,0.15719938414026297,0.25533835958991424,0.20448275503015925
2082087999220609152,0,0,1252.3118085964247,1216.7457452736423,6547.637564629033,3365.676398186296,0.21366818162829188,0.16115054025564501,0.26397538943940396,0.20474342895228007
2128015385881451008,0,0,851.8489048137454,826.4764902120585,6659.0811365426935,3323.732566673003,0.2381236798031458,0.17686956448294242,0.2262564216251755,0.19780539351776305
2128016695853799296,0,0,160.65538080005797,159.6038502678637,5133.976173628319,2783.2565439452824,0.1773326701638318,0.13379711090622082,0.23380428004836468,0.18614335676480015
2128020922102070400,0,0,467.19878836644386,257.06716769581647,931.3342951443559,772.0651361077608,0.19087431535876961,0.1452066829355701,0.2370119617148468,0.1974204608129313
2128020990821545600,0,0,686.9539604169727,652.7560743616,4938.789035358861,2824.6758077047043,0.19783918457143362,0.1370012243690202,0.24454951665629043,0.20235955009454407
2128021158320430720,0,0,1.3882093092470038,1.1722778314792612,7.083295785268528,33.74650953967157,0.14401255662295942,0.10359965558274575,0.2188518902177638,0.1605021768229702
2128067445187794816,1,0,0.24812704722474,1.6662446977733225e-08,2.3865051990146213e-08,7.272081764291097e-06,0.5689117588796351,0.010881333637257184,0.01865481546144543,0.14738292010243118
2128067823144933376,0,0,172.0616133146735,120.62969199890873,676.7113527426187,642.1697031216186,0.17206320438592498,0.13850427219106473,0.2322027243003355,0.18570542884346206
2128067891864407296,0,0,373.2459803720827,367.68961673764363,5392.107758120523,2771.969315771618,0.17822171142901563,0.13080620260451417,0.21609307507473222,0.1776362122275216
2128069334973424000,0,0,5166.795713779657,3977.2846334839132,3039.4753617916704,2991.186514136918,0.17077960552044796,0.1202840082253094,0.27401007986099785,0.20259337996347027
2128093592947472512,0,0,5754.215358075884,3358.472725456048,2835.0208686887236,2775.6115125614856,0.20330446958870682,0.15727738015801568,0.21641830908790663,0.19013663221266625
2128094623739688704,0,0,1405.6640983597113,1212.14438323969,5745.061256752051,3058.2944297296226,0.18231602484564402,0.14776570900682492,0.2641529646735131,0.20323915635512194
2128094864257815552,0,0,1548.7915105939055,1521.7867064000984,4462.095915880071,2992.722973732468,0.18943173475619107,0.1595221789945096,0.24705516332241645,0.19394668860888545
2128095104776005248,0,0,2897.456413779886,907.8750436442697,4318.763402649968,2521.7035137103935,0.15506693228006502,0.1125039792886543,0.22593407333711585,0.1679175081942985
2128095620172099072,0,0,287.09139969185014,276.15269800406026,1769.9613973248897,1167.6846541203088,0.17843704193465842,0.12291346042375714,0.25332224511631524,0.18324875434236687
2128095654531845504,0,0,398.42556024891144,382.81067005523016,5383.753727656621,2912.6125605364414,0.19305658790272173,0.15005766642824253,0.24915994392847235,0.19028978596869986
